SMILES,C1,C2
NC(O)C1CCCC1=O,-0.3673000000000004,32.542199999999994
OCOCCCC(O)CO,-0.9138,35.36439999999999
OCCCC(O)OCCO,-0.9138000000000004,35.36439999999999
O=C(O)C(CO)CCCO,-0.5479999999999998,34.53139999999999
CCCCC(O)CC,1.9475,35.822799999999994
CNC(=O)CCC(O)O,-1.1767000000000003,31.52629999999999
OCCCCCCC(O)O,0.23989999999999984,38.3964
OCCCCC(O)O,-0.5403000000000002,29.162399999999987
CCC(C)CCC(C)=O,2.401700000000001,39.37
CC(=O)CCCCCO,1.1281,36.23479999999999
OC1CCCCCC1O,0.6722999999999999,35.09859999999999
CNC(=O)CCCCO,-0.10500000000000015,35.003499999999995
CCCCCCC(=O)O,2.0414,36.39479999999999
CCCCCCC(O)CO,1.31,41.85160000000001
CCCCCCN,1.5254000000000003,33.19639999999999
NCCCCCCC=O,1.0945,38.2034
CCCCC(O)C(O)CO,-0.10930000000000001,38.6244
OCCCCCC(O)O,-0.1502,33.77939999999999
CNCCNC(=O)O,-0.5266,29.954199999999993
CCCCCCCCO,2.3392,40.461800000000004
CCCCCCCO,1.9491,35.84479999999999
OCCCCCCCO,0.9215,37.25659999999999
CCCCC(O)CC,1.9475,35.822799999999994
CCCCCCC(O)C=O,1.5166,40.829800000000006
CCCC(=O)CCO,0.738,31.61779999999998
CCCCCC(C)O,1.9475,35.822799999999994
CCCNCCO,-0.021700000000000164,30.246499999999987
*CCCC(N)CC,1.4715,32.30739999999999
OCCC1C(O)C1O,-1.2796,27.20639999999999
CCC(C)CCCO,1.805,35.77479999999999
CNCCC(N)O,-1.1269999999999996,28.737899999999996
CCCCC(O)C(=O)O,0.6221,33.167599999999986
CNCCC1CCCC1,1.7861,40.501700000000014
CNCC(O)NC,-1.2564000000000002,28.99319999999999
COCC(O)OCCO,-1.0398999999999998,30.920599999999983
COCCCCCCO,1.1855,37.42979999999999
CCCC1CC1C(=O)O,1.5072,34.14079999999999
CCOCCNC(=O)O,0.2905,32.52049999999999
CNC(=O)CCNC(C)O,-0.9495999999999998,38.367200000000004
CCCC(=O)C(C)O,0.7363999999999999,31.595799999999983
CCC(C)C(C)O,1.4133,31.135799999999982
CC(O)CCCOC(O)O,-0.5678,35.09239999999999
CCCCOCCCO,1.1855,37.42979999999999
CCC(=O)CCCC(=O)O,1.2204,36.78479999999999
CCCC(O)C(O)O,-0.5419,29.14039999999999
O=C(O)CCC(O)O,-0.8381000000000001,25.095399999999994
CCC(=O)C1CC1C,1.6215,32.56899999999998
CC(O)C(O)CCO,-0.8895000000000002,29.39039999999999
O=COOOC1CCOC1,-0.1884999999999999,28.542999999999992
NCCCCC(O)C=O,-0.32480000000000014,34.976199999999984
COC(=O)C(C)CCCO,0.5679999999999998,37.49979999999999
CC(C)C1CC1CO,1.2708,33.52079999999999
OCCCC(O)CO,-0.8879000000000004,29.412399999999987
CNC(=N)C(C)N,-0.46973000000000065,30.435799999999997
CCC(=O)C1CCOC1O,0.3204000000000001,35.36379999999999
CCC(O)CCCO,0.5298,32.61759999999998
OCC1CC1(O)C(O)O,-1.9596000000000002,28.368199999999987
O=COCCCCC(=O)O,0.41429999999999995,33.502799999999986
O=C(O)OOC(O)CCO,-0.6866000000000001,27.90439999999999
O=C1CCCCC(O)C1,0.8805000000000001,34.09879999999999
CC(C)C(N)CCO,0.35210000000000025,34.516199999999984
*C(O)CCOC(=O)NC,-0.3997999999999999,31.031499999999987
NCOCCCCC=O,0.28839999999999977,34.9214
COC(O)CCCCO,0.11379999999999996,33.95259999999999
CCCCCCCCC,3.7569000000000026,43.667000000000016
CCC(N)CCN,0.0724999999999999,31.937799999999992
OCCCCCCCCO,1.3115999999999999,41.87360000000001
CC(CO)CC(O)O,-0.6844,29.092399999999987
CNCC(=O)CCCO,-0.45260000000000006,35.253499999999995
CCCOCCCC(C)=O,1.7822,41.025000000000006
CCCC(C)C(N)=O,0.9078999999999997,33.26639999999999
OCCCOCCO,-0.6223000000000001,29.607599999999984
NCCCCC(N)O,-0.6075000000000004,33.09959999999999
CC(O)C(O)C(=O)O,-1.1873000000000002,25.323399999999992
CCCCCCOCCO,1.5756,42.04680000000001
CCCCCCN,1.5254000000000003,33.19639999999999
COC(=O)CCCCO,0.3219999999999999,32.95279999999998
CC(C)C1CCCCN1,1.7845,40.47970000000001
*CCCCC(C)O,1.5050999999999999,30.338799999999985
CCCC(O)CCCO,0.9198999999999999,37.23459999999999
COC(=O)C(O)CCN,-1.1308999999999996,31.69419999999999
COC(CO)CCCO,-0.2337999999999999,34.20259999999999
COCCCCOC=O,0.586,33.12599999999999
CNCCCNC,-0.18469999999999986,32.47039999999999
NCC(O)OCCOC=O,-1.5468999999999993,33.02919999999999
O=C(O)CCC(O)CO,-0.7956000000000001,29.962399999999988
OCCC1CC(CO)C1,0.38730000000000003,35.00259999999999
CCCCCCCCC,3.7569000000000026,43.667000000000016
CCCCC(O)CCC,2.3376,40.439800000000005
CC(=O)CCC(O)O,-0.3337,28.140599999999985
CCCCCCC(O)O,1.2674999999999998,36.98459999999999
OCCCCCCO,0.5313999999999999,32.63959999999998
OCCCCOCCO,-0.23220000000000013,34.22459999999999
CCCC(N)CO,0.10610000000000025,29.96919999999999
CC(CO)C1CCCO1,0.7937999999999998,35.2238
CC(C=O)NC(C)C(O)O,-1.1374000000000004,36.34929999999999
CCCCC(O)CCO,0.9198999999999999,37.23459999999999
CCCCC(C)O,1.5574,31.205799999999982
CCCCNCNC,0.5529999999999995,36.8374
