SMILES,C1,C2
CCC(C)CCNC(N)=O,1.0908999999999998,41.65810000000002
CCCCCC(O)C(C)O,1.3084,41.829600000000006
CNC(=O)CCNCCO,-1.2955999999999996,38.6392
CNC(=O)C(N)CCCO,-1.1677999999999997,38.36190000000001
CCCC(O)CCC(O)O,0.2383,38.3744
CNCCCCN,-0.055300000000000016,32.215099999999985
CCCCC(O)CC(O)O,0.2383,38.3744
O=CCCCCCCCO,1.5182,40.851800000000004
CC(O)C(O)C1CCCC1,0.9183,39.64560000000001
CCCCCNCCCC,2.566300000000001,47.30270000000002
CCCNCC(C)O,0.3667999999999999,34.84149999999999
CCCCCC1CCCC1,3.7569000000000026,46.10000000000002
CCC(=O)C(O)CCCO,0.09889999999999999,37.6246
COCCCCCC(=O)O,1.2778,37.97979999999999
CNC(=O)N1CCCCC1,0.8117000000000001,39.879700000000014
CC(C)CCCCN,1.7713999999999999,37.74339999999999
COCC(O)CCC1CO1,0.17270000000000008,36.8568
NCCCCCCCCO,1.278,43.842200000000005
CCCC(C)CCC(N)=O,1.6880999999999997,42.50040000000001
COC(=O)C1CCCCC1,1.7397,38.591
CCCC(C)CCCO,2.1951,40.3918
CC(=O)CCNCCO,-0.45260000000000006,35.253499999999995
CCNC(=O)CCCN,-0.13859999999999972,36.97209999999999
CCCCCCCCO,2.3392,40.461800000000004
CCCCCNCCCC,2.566300000000001,47.30270000000002
CCCCCCCC(=O)O,2.4315000000000007,41.0118
CC(O)CCCOCCO,0.15629999999999994,38.8196
CCCC(C)C(N)C(C)O,1.1306999999999998,43.72820000000002
CCCCCCC(=O)NC,1.7027999999999999,42.82570000000002
CC(=O)C1CCCCC1,2.1557000000000004,37.25599999999999
CCCCCCCC(C)=O,2.935900000000001,44.057000000000016
CNC(=O)C1CCCCC1,1.3127,40.641700000000014
CC(=O)C1CCC(O)C1,0.7363999999999999,34.02879999999999
CCCCCCC(=O)OC,2.1298000000000004,40.775000000000006
C[SH](O)(=S)CCCCN,0.17630000000000023,47.833200000000026
*CCCCC(O)C(=O)O,0.5698,32.30059999999999
CCCCCCCC(N)=O,1.8321999999999998,42.57040000000002
CNC1(C)CC1C,1.0043,31.245699999999985
CCCCCCNC(C)=O,1.7027999999999999,42.82570000000002
CCCCCCCCCC,4.147000000000004,48.28400000000003
CCC(O)CCC(O)CO,-0.10930000000000017,38.6244
CCCCNC(O)C(C)O,0.07530000000000009,40.5983
*=C(O)C(N)CNC,-1.4151999999999987,28.844899999999996
CCCCCCNC(=O)O,1.8343,40.1695
CCCCCCCCCC,4.147000000000004,48.28400000000003
C=C(CCCCCC)OC,3.116900000000002,44.90800000000002
CCCCCCC(=O)CO,1.5182,40.851800000000004
OCCNCC1OC1CO,-1.6719999999999995,35.702299999999994
CNCCCCS(C)(=O)=O,0.030600000000000183,42.87150000000002
O=CNCCCCO,-0.49510000000000004,30.386499999999987
C=S(C)(=O)C1CC1CO,-0.2865999999999997,40.16820000000001
CCCOCC1CCCC1,2.603200000000001,43.06800000000001
CCCCCCCC(C)=O,2.935900000000001,44.057000000000016
CCCCCC(=O)CCC,2.935900000000001,44.057000000000016
CCCNCCNCC,0.5954999999999999,41.70440000000001
CC(=O)NCC(O)C(N)O,-2.239499999999999,34.884699999999995
CCCCOC(CC)CO,1.5739999999999998,42.02480000000001
CC(O)CCC(O)C(=O)O,-0.4071000000000001,34.55739999999999
CCCCCCCCCO,2.7293000000000016,45.078800000000015
CCCCCCCCNC,2.566300000000001,47.30270000000003
CNCCC(N)O,-1.1269999999999996,28.737899999999996
CCCCCCCCCO,2.7293000000000016,45.078800000000015
CCCCC(N)C(C)=O,1.0928999999999998,38.181400000000004
CCCCCC(O)C(C)O,1.3084,41.82960000000001
CCCCCC(=O)NC,1.3127,38.2087
CCCCCC(O)CCC,2.7277000000000013,45.05680000000002
CCCCCCCC(O)O,1.6576,41.60160000000001
CCCCNCCCCO,1.1485999999999998,44.09750000000001
CNC(=O)CCNCNN,-1.867099999999998,38.87649999999999
CCCCCCCCCO,2.7293000000000016,45.078800000000015
CCC(O)C(O)CCCO,-0.10930000000000017,38.6244
COC(=O)CCCCCO,0.7121,37.569799999999994
CNC(=O)C(C)CC(=O)O,-0.15680000000000033,35.48349999999999
CCCCCCCCCO,2.7293000000000016,45.078800000000015
OC(O)CC1CCCCC1,1.2675,39.41760000000001
CNC(O)CCCCO,-0.31320000000000053,36.003299999999996
CCCCCOC(C)CO,1.5739999999999998,42.02480000000001
CC(=O)CCCCO,0.738,31.61779999999998
CC(O)C(CCO)C(C)O,-0.2534000000000002,38.5544
CCCNCCNC(=O)O,0.2535999999999998,39.188199999999995
CCCCCCC(=O)OC,2.1298000000000004,40.775000000000006
CNC(=O)C1CCCC1,0.9225999999999999,36.024699999999996
CCC(=O)CCC1CC1O,1.1264999999999998,38.6458
CCCCNC(=O)C(=O)O,-0.012700000000000378,35.5535
COC(=O)C(C)(O)O,-1.1398000000000001,24.858599999999992
CCCCCCC(=O)NC,1.7027999999999999,42.82570000000002
CCCCCCCCCO,2.7293000000000016,45.078800000000015
CC(C)C(N)C(C)O,0.3505,34.4942
CCC(O)CCC(C)CO,1.1659,41.781600000000005
CCCCCOC(C)CC,2.9917000000000016,45.23000000000002
COC(=O)CCCC(=O)O,0.41429999999999984,33.502799999999986
C=C(O)CCCCCCO,2.0009,41.93960000000001
CNC(=O)NCCCCO,-0.3121000000000002,38.778200000000005
CCCCNC(O)C(=O)O,-0.22089999999999982,36.55329999999999
CNC(=O)C(C)CC(=O)O,-0.15680000000000033,35.48349999999999
OCCOC1CCCCC1,1.328,39.91080000000001
CNC(=O)NCCCCN,-0.34569999999999984,40.74680000000001
CCCCNCC(O)CC,1.1469999999999998,44.07550000000001
CCCC(C)C(N)COC,1.3962999999999999,43.923400000000015
CCCCCC1CCCC1,3.7569000000000026,46.10000000000002
CCCCC(O)CCCO,1.31,41.851600000000005
CNCCNCC(N)=O,-1.7192999999999987,35.99079999999999
CCCC1CCNC1,1.396,35.88469999999999
CCCNCCCC(C)N,1.1133999999999997,46.044100000000014
CC(O)C(=O)C(O)C(O)O,-2.3921000000000006,30.920199999999987
NCCCCCNCCN,-0.3363,44.82950000000002
CCCCCCCC(=O)O,2.4315000000000007,41.0118
