SMILES,C1,C2
CCCCCC1CCCC1,3.7569000000000026,46.10000000000002
CCCCCC1CCCC1,3.7569000000000026,46.10000000000002
CCCCCCCCCC,4.147000000000004,48.28400000000003
CCCCC1C=CCCN1,2.0947,45.07270000000002
C=S(C)(=O)CCCC(N)O,-0.6101,45.48260000000002
CCCCCCCCCC,4.147000000000004,48.28400000000003
C=C(CCCC(=O)O)OC,1.4014,37.635799999999996
CCCCCOCCCC,2.9933000000000014,45.25200000000002
CCC(O)C(O)CCCO,-0.10930000000000001,38.6244
CCC(O)CCC(C)CO,1.1659,41.781600000000005
CCCCCCCCCC,4.147000000000004,48.28400000000003
CCC(O)C1C2CCCC21,1.8034,40.61880000000001
COC(=O)C1CCCCC1,1.7397,38.591
CCCCCCCC(C)O,2.7277000000000013,45.05680000000002
CCCCC1CCCCC1,3.7569000000000026,46.10000000000002
CCCCCCCC(C)O,2.7277000000000013,45.05680000000002
CC1CCCCC1C(N)=O,1.2979999999999996,40.31640000000001
CCCCCCCCCC,4.147000000000004,48.28400000000003
CCCCCCCCC,3.7569000000000026,43.667000000000016
CC(O)CCC1CC1O,0.5282,35.02859999999999
CCCCCC(O)C(O)O,0.2383,38.3744
CC(O)C1CC1CCCO,0.7758,39.5976
CCCCC(=O)CCCN,1.4846,42.82040000000001
CCCCCCCCCC,4.147000000000004,48.28400000000003
CCC(O)CCC(C)C,2.1935000000000002,40.369800000000005
COC(=O)CCCCCO,0.7121,37.569799999999994
CC(O)C(=O)C1CCCC1,1.1264999999999998,38.6458
CCCCCCCCOC,2.9933000000000014,45.25200000000002
CCCCCCCCCO,2.7293000000000016,45.078800000000015
CC(O)C(O)CCCCO,-0.10930000000000012,38.6244
CCC(C)CCC(C)O,2.1935000000000002,40.369800000000005
CC(O)CCCCC(O)O,0.2383,38.3744
CCCCC(O)C(C)C,2.1935000000000002,40.369800000000005
CCCCCCCCCC,4.147000000000004,48.28400000000003
CCC(O)CCCC(O)O,0.2383,38.3744
