SMILES,C1,C2
CC(O)CCCCCN,0.8863000000000001,39.203199999999995
CC(=O)CCCCCO,1.1281,36.23479999999999
CC(C)C(O)C(O)C(C)O,-0.25499999999999995,38.5324
COC(=O)CCCC(=O)O,0.41429999999999995,33.502799999999986
O=CCCC1C(O)C1CO,-0.43530000000000013,35.37059999999999
CC(CO)CCC(=O)O,0.4796,33.119599999999984
CC(O)C(O)CO,-1.2796,24.773399999999995
NCCCCNCCO,-0.6927999999999996,38.243900000000004
CCC(O)C(C)N,0.10449999999999993,29.94719999999999
CCNCCNCC=O,-0.6155999999999999,37.4774
CCCC(O)C(O)O,-0.5419,29.14039999999999
CNC(=O)CNC(N)O,-2.443399999999999,32.2636
CCC(=O)CCC(O)O,0.056400000000000006,32.75759999999998
*C1NCCCC1C,0.8813,30.188699999999987
CCCCCCCC(=O)O,2.4315000000000007,41.01180000000001
CC(O)CNC(N)O,-1.8085999999999989,29.877699999999994
CCCCOCCC,2.2131,36.017999999999994
CCCCCCCN,1.9155,37.81339999999999
CCCCCNC(C)=O,1.3127,38.2087
CCC(O)CCCCCO,1.31,41.85160000000001
CCCCCC,2.5866000000000007,29.81599999999998
CC(C)CCS(=O)O,1.2542,35.09319999999999
CCCNC(=O)C(C)O,-0.10660000000000047,34.9815
CC1CC1(C)OCCCO,1.1839,39.84080000000001
CC(C)CCN,0.9912000000000001,28.50939999999999
CC(O)C(O)CCCO,-0.49940000000000023,34.00739999999999
CC(N)C1CC1C,0.9895999999999998,30.92039999999999
CCC(=O)C(C)CC,2.0116,34.752999999999986
CCCC(=O)CC(C)CN,1.3405,42.750400000000006
CCCC(O)CCOC,1.1839,37.4078
CCCC(O)C(C)O,0.5282,32.59559999999998
OCCCCCCCO,0.9215,37.25659999999999
CC(=O)NCCOCO,-0.9111,31.72149999999999
CCCCCCC(N)=O,1.4420999999999997,37.9534
OCCCCCOCCO,0.15789999999999976,38.8416
CCCCCOCCO,1.1855,37.42979999999999
CCCC(=O)NC1CC1,1.0651,36.0727
CCCCCC(=O)CO,1.1281,36.23479999999999
CC(=O)CCCC(=O)O,0.8303,32.167799999999986
CCCCCNCC,1.7861,38.0687
CNCCCC(=O)O,0.07059999999999994,30.796499999999988
NCCCC(N)O,-0.9975999999999996,28.482599999999998
CCCOCCCCOC,1.8396,42.22000000000001
CC(=O)CCNC=O,-0.28850000000000015,29.36469999999999
CCCCCCCOC=O,2.1298000000000004,40.775000000000006
NCC(=O)CCC=O,-0.5067000000000002,29.359399999999994
CC(=O)CCC(=O)O,0.4402,27.550799999999988
CCC(=O)CC(C)C,2.0116,34.752999999999986
*C(O)C(O)C(O)CC,-1.0141,28.31139999999999
CC(=O)CCC12CC1C2,1.7656,35.07199999999999
CCCCC(C)C,2.832600000000001,34.362999999999985
CCCCCOCCCC,2.9933000000000014,45.25200000000002
OC1CCC2C3CCCC132,1.5574,38.5048
CCCCC(C)N,1.5238,33.17439999999999
COC(=O)C(C)NN,-0.9887999999999992,28.801099999999995
CCC(=O)OCCCO,0.322,32.95279999999998
*CCCC(O)CCC,1.8952,34.95579999999999
CCC(=O)OCC(O)OC,-0.09559999999999985,34.26579999999999
CCCCCCO,1.559,31.22779999999998
CCCCCC(C)O,1.9475,35.822799999999994
CCCCCCC(O)OO,1.7648,38.4796
CCCC(O)CCOC=O,0.7104999999999999,37.5478
C=C(OC)C(O)C(O)CN,-1.173,37.21699999999999
O=C(CO)CC1CCCC1,1.1281,38.66780000000001
CCCCCCC=O,2.1557000000000004,34.822999999999986
CCC(O)CCNC(N)=O,-0.18430000000000035,38.50090000000001
OCCCCNCCO,-0.6592000000000002,36.275299999999994
COCCCCCOC=O,0.9761,37.743
