SMILES,C1,C2
CCCCCC(O)C(C)O,1.3084,41.82960000000001
CCCCCCCC(N)=O,1.8321999999999998,42.57040000000002
CCCCCCCCCO,2.7293000000000016,45.078800000000015
CCCCCCCC(C)=O,2.935900000000001,44.057000000000016
CCCCCC(=O)NC,1.3127,38.2087
CC(O)CCC1CCCC1,2.3376,42.87280000000001
CCC(C)CCCC(=O)O,2.2874000000000008,40.94180000000001
CCCCCCCCCN,2.6957000000000004,47.04740000000002
CCC(O)CCCCCO,1.31,41.85160000000001
CCCCCCCCN,2.3056,42.430400000000006
CNCOCCCC(O)O,-0.7292000000000004,37.3383
OCCCCCCCCO,1.3115999999999999,41.87360000000001
CCC(O)CCCCCO,1.31,41.85160000000001
NC(=O)NC1CCCCC1,0.9873999999999994,39.592100000000016
CCCCCCC(O)CO,1.3099999999999998,41.851600000000005
NCCCNC1CCCC1,0.8673999999999997,43.93010000000002
CC1CCCN2CCCC12,1.8807,42.993000000000016
CCCCCC(O)CCC,2.7277000000000013,45.05680000000002
CNCCCCCC(=O)O,0.8508,40.0305
CCCCNC(O)CCC,1.4946,43.82550000000001
CCCC(O)C1CCCC1,2.3376,42.87280000000001
CCCCCCCC(N)O,1.6239999999999999,43.57020000000002
CC(=O)C(C=O)CCCN,0.12940000000000007,38.523399999999995
CNC(=O)CCCC(O)O,-0.7866,36.143299999999996
CCCCCCCNCC,2.566300000000001,47.30270000000003
CC(O)C1(CO)CC1C,0.38570000000000004,34.98059999999999
CCCCCCCCCO,2.729300000000001,45.078800000000015
CCCCCCCC(N)=O,1.8321999999999998,42.57040000000002
CCCCC1C2CCCC12,3.2227000000000023,43.84600000000002
CCCCCC(O)CCC,2.7277000000000013,45.05680000000002
CC(O)C1CCCC1,1.5574,33.63879999999999
CCNC(=O)N1CCCC1,0.8117000000000001,39.879700000000014
O=C(O)CC1CCCC1O,0.6221000000000001,35.60059999999999
CCCCCCCC(C)C,4.002900000000003,48.21400000000003
CCCCCCCC1CC1,3.7569000000000026,46.10000000000002
CCCC(C)CCC(=O)O,2.2874000000000008,40.94180000000001
CCCCC1CC1C(C)=O,2.401700000000001,41.80300000000001
CCCCCCCCNC,2.566300000000001,47.30270000000002
CCCCNCCN,0.3347999999999999,36.83209999999999
CC(CO)C(C)CC(=O)O,0.7256,37.666599999999995
CCCCC(N)CNC,0.7232999999999994,41.42710000000002
NC(=O)NC1C2CCCC21,0.4531999999999996,37.33810000000001
CCCCCCCCCO,2.729300000000001,45.078800000000015
CNCCCCCCCO,1.1485999999999998,44.09750000000002
CNC(=O)NCCCCN,-0.34569999999999984,40.74680000000001
OCCCC1C2CCCC12,1.805,40.640800000000006
CCCC(C)C(=O)NC,1.1685999999999999,38.1387
CNC(=O)C1CCCCC1,1.3127,40.641700000000014
CC1CCCCCOCC1,2.603200000000001,43.06800000000001
COC(=O)C(C)NC(=O)O,-0.18450000000000033,32.63849999999999
CNC(=O)NCCC(C)O,-0.31370000000000003,38.75620000000001
NC(=O)CCC1CCCC1,1.4420999999999997,40.38640000000001
CCCC(O)C(O)C(=O)O,-0.4071000000000001,34.55739999999999
CCCCC(O)CCCC,2.7277000000000013,45.05680000000002
CCCCCCCCCO,2.7293000000000016,45.078800000000015
CCCCCCCC(N)O,1.6239999999999999,43.57020000000002
CC(=O)CCCCCCO,1.5182,40.851800000000004
CCCC1CCNC1N,0.6808000000000001,38.99309999999999
CCCCCCCCCN,2.6957000000000013,47.04740000000003
CCCNC(O)C(C)OC,0.3392999999999995,40.7715
CCCC(=O)C(S)C(=O)O,0.7385999999999999,40.3248
CC(=O)CCC1(C)NC1O,0.035900000000000154,37.4625
COCCCCC(C)CO,1.4315,41.97680000000001
*=CNCCCCC(N)=O,-0.4594000000000007,37.1121
CC(N)C(O)C(CO)CO,-1.704699999999999,37.317800000000005
CC(C)NCCNCCO,-0.4336999999999995,43.09420000000001
CCCCNCCO,0.3683999999999996,34.863499999999995
CCCCCOCCCC,2.9933000000000014,45.25200000000002
CCC(O)CCC(C)O,0.9182999999999999,37.212599999999995
CNC(O)C1CCCC1O,-0.31480000000000036,38.414300000000004
CCC(O)OCCC1CC1,1.5315,39.59080000000001
CC(=O)CNCCC(N)=O,-0.9595999999999991,37.3621
