SMILES,C1,C2
NCC1NC1O,-1.7646999999999997,21.984899999999996
CNCC(C)O,-0.4134,25.607499999999995
CNCCNN,-1.3308999999999997,26.116799999999994
OCCC(O)CO,-1.2780000000000002,24.795399999999994
OCCCCO,-0.24880000000000008,23.405599999999993
O=C(O)CCCO,-0.15650000000000003,23.955599999999993
O=C(O)C(O)CO,-1.5757999999999999,20.728399999999997
*CC(=O)CC,0.9331,20.104999999999997
OCCCCO,-0.24880000000000008,23.405599999999993
CCC(=O)CCC(=O)O,0.8303,32.167799999999986
CCC(O)C=O,-0.043800000000000006,22.361799999999995
O=CCCC=O,0.1644,21.36199999999999
CCCCCC(=O)O,1.6513,31.77779999999998
*CCCCCO,1.1166,25.743799999999986
O=CCCCCO,0.34790000000000004,27.000799999999987
NCCCCO,-0.28239999999999993,25.37419999999999
CCCCCO,1.1689,26.610799999999987
*CC1(OC)CO1,0.32689999999999997,20.498999999999995
*CCCC(=O)O,0.8188,21.676799999999993
*CCCC,1.7541,19.714999999999996
O=CCCCCO,0.34790000000000004,27.000799999999987
CCC(=O)CC,1.3755,25.588999999999988
CCCC(=O)CC,1.7656,30.20599999999998
*CC(N)N,-0.8025000000000004,16.9698
O=C1CCCCO1,0.7135,24.809999999999988
CC(=O)C(N)N,-1.181099999999999,22.843800000000005
CC(O)CCC=O,0.34630000000000005,26.978799999999985
CC(O)C(=O)O,-0.5482,19.3166
O=CC(O)CO,-1.4615,19.156599999999997
O=COC(=O)C(=O)C=O,-1.5460000000000003,23.226999999999997
COC(=O)C(C)O,-0.4598000000000002,23.696799999999993
OCCNC(O)O,-2.1634999999999995,23.314099999999996
*CC(=O)CO,-0.4845999999999999,16.8998
CCC(=O)CN,-0.07580000000000031,24.352399999999992
O=C(O)CCC(O)F,0.1391,23.984599999999993
NCCOCO,-1.0885000000000002,22.092199999999995
NCC1CC1O,-0.6741000000000001,23.16819999999999
O=CCCCCO,0.34790000000000004,27.000799999999987
O=C(O)CCCO,-0.15650000000000003,23.955599999999993
OCCC(O)C(O)O,-1.9596000000000002,25.93519999999999
*CCC(=O)O,0.4287,17.0598
CCC(=O)CC,1.3755,25.588999999999988
O=CCCCO,-0.04219999999999996,22.383799999999994
OCCNCO,-1.4819000000000002,22.1743
CCOC(O)CCO,-0.2763,29.335599999999985
CCCC(=O)O,0.8711,22.54379999999999
NCCCCN,-0.3159999999999998,27.342799999999993
O=CCCCCO,0.34790000000000004,27.000799999999987
OCCCCO,-0.24880000000000008,23.405599999999993
NCCCCO,-0.28239999999999993,25.37419999999999
CCC(=O)CCCO,0.738,31.61779999999998
O=COCCCF,0.519,22.60799999999999
CCNCCN,-0.44540000000000046,27.59809999999999
*C(O)C(C)C,0.5101,20.844799999999996
O=C(O)CCO,-0.5466,19.3386
O=CC(=O)CO,-1.2533,18.1568
CCCCOOC=O,0.8911,28.008999999999986
O=C(O)CCO,-0.5466,19.3386
*CCCC(=O)O,0.8188,21.676799999999993
O=C(O)COC(O)CO,-1.6017,26.68039999999999
CCC(O)CO,-0.25039999999999996,23.383599999999994
CCC(O)CO,-0.25039999999999996,23.383599999999994
CCNC(O)O,-1.1359,21.9023
NCC(O)CO,-1.7017,22.146999999999995
*CCCCN,0.6929000000000001,23.09539999999999
NC(O)CCO,-1.3541,21.896999999999995
O=C(CO)CO,-1.4599000000000002,19.1786
CC(O)C(C)O,-0.252,23.361599999999996
*COCCOC=O,-0.3171999999999999,22.83499999999999
CCCOCO,0.36280000000000007,23.328799999999994
*CCCC(=O)CC,1.7133,29.338999999999984
CCCCC(=O)OC,1.3496000000000001,31.540999999999983
COC1(CO)CO1,-0.6484000000000001,22.777799999999992
CCC(=O)CC,1.3755,25.588999999999988
OCCCCCO,0.14130000000000004,28.022599999999986
O=COC(O)O,-1.5724,15.374600000000001
*C(=O)C(O)CC,-0.1668,21.304799999999997
**CNCCN,-0.9585000000000004,21.924099999999996
O=CCCCO,-0.042200000000000015,22.38379999999999
*CCCNC=O,0.09010000000000007,23.490699999999993
COC(=O)C(N)O,-1.5634999999999997,22.2102
NCC(O)C(O)O,-2.3833,23.286799999999996
OCCCCO,-0.24880000000000008,23.405599999999993
NC(O)CCO,-1.3541000000000003,21.897000000000002
*CC1CC1CO,0.5824,23.48979999999999
O=C(CO)COCO,-1.4858000000000002,25.13059999999999
O=COCC(=O)CO,-1.2792000000000001,24.108799999999988
O=CNCCO,-1.2753000000000003,21.152499999999996
OCCCCO,-0.24880000000000008,23.405599999999993
*CCNCO,-0.5066000000000002,19.895499999999995
OCOC(O)CO,-1.7365000000000002,21.263399999999997
OCC(O)C(O)O,-2.3497,21.318199999999997
*CC(O)C(=O)OC,-0.5121,22.82979999999999
O=C(O)C(=O)CCCCO,-0.1973000000000002,33.57959999999999
*COCC(O)CO,-1.137,23.91159999999999
CCC(N)CO,-0.2840000000000001,25.352199999999996
OC1CCCCC1,1.3114,29.091799999999985
*C1(O)NC1OC,-1.2425000000000002,18.882500000000004
CCCCCO,1.1689,26.61079999999999
O=CCC(O)C(=O)O,-0.9791000000000001,24.323599999999995
CCCC(C)O,1.1673,26.58879999999999
CCCCC(=O)O,1.2612,27.160799999999988
CCCCCOCC=O,1.3921,36.407999999999994
COCCC=O,0.2218,22.55699999999999
COC(O)CO,-1.0565000000000002,20.1016
CC(O)C1OOC1=O,-0.7758,22.645799999999994
O=CNCCCO,-0.8852,25.76949999999999
**CCCN,0.30280000000000024,18.478399999999997
O=C(O)C1CC1CO,-0.3005999999999999,26.31859999999999
CCC(O)CC,1.1673,26.58879999999999
CCNCCO,-0.41180000000000017,25.62949999999999
CCC(=O)CC,1.3755,25.588999999999988
O=C(O)C(O)CO,-1.5757999999999999,20.728399999999997
*CCCCCO,1.1166,25.743799999999986
CCCC(O)CO,0.13969999999999994,28.000599999999988
O=C(O)CCCO,-0.15650000000000003,23.955599999999993
O=CCCNCO,-0.8852000000000002,25.76949999999999
CCC(O)C(O)CO,-0.8895000000000002,29.39039999999999
NCCNCO,-1.5155,24.142899999999994
CCC(=O)C(O)O,-0.7238,23.523599999999995
