SMILES,C1,C2
CC(O)C(C)C(=O)O,0.08789999999999981,28.480599999999985
CCCCC(=O)NCCO,0.28509999999999974,39.6205
O=C1CCCCCCOC1,1.5362,38.911
COC(=O)C(C)CC1CO1,0.5843999999999998,35.537
CCCCC(O)C(=O)OC,0.7104999999999999,37.5478
O=CC(O)CC(=O)CO,-1.5023,28.78059999999999
NCCCOCCO,-0.6558999999999999,31.57619999999999
O=C(O)C1CC1CC(O)O,-0.5921,32.07539999999999
OCC1CCCOC1,0.4053,30.628799999999984
CCCCCOCCO,1.1855,37.4298
*C(O)CCC(C)O,0.015100000000000002,26.92159999999999
COC(=O)C(C)O,-0.45980000000000015,23.696799999999993
O=C(O)CCCCO,0.23360000000000009,28.572599999999987
CCCCCCO,1.559,31.22779999999998
COCCC(O)CCO,-0.23380000000000023,34.20259999999999
CCC(=O)NCC(=O)O,-0.4028000000000003,30.936499999999988
CCCCCCC(=O)O,2.0414000000000003,36.3948
CCC1CC1C,2.0524,27.561999999999987
O=S(=O)(O)C1C2CC(O)C21,-0.7465999999999999,32.94039999999999
COC(C)CC(=O)O,0.49600000000000005,28.723799999999986
CCCCC(O)CC=O,1.1264999999999998,36.212799999999994
CC(O)CC1C(C)C1O,0.3841,34.95859999999999
CCCC(=O)CCCCO,1.5182,40.851800000000004
O=CCCCC1CCCC1,2.5458000000000007,41.87300000000001
O=CCOCCCCCO,0.3645,37.8198
NCCCCCC(=O)O,0.5901000000000002,35.15819999999999
CCCCCC(=O)CCC,2.935900000000001,44.057000000000016
O=C(O)CCCCO,0.23360000000000009,28.572599999999987
CCCCCC(=O)CO,1.1281,36.2348
CCC(=O)C(N)CC,0.7027999999999998,33.56439999999999
CCCNC(C)=O,0.5325,28.974699999999988
CCC(C)CCCO,1.8050000000000002,35.77479999999999
OCCNCCC(O)O,-1.7308999999999994,32.79809999999999
O=CCNC1CCCC1,0.7175,36.322700000000005
COC(=O)CCCCCN,0.6785,39.538399999999996
CC(=O)CNC(=O)O,-0.1569999999999998,26.70849999999999
CC(O)C(C)C(C)O,0.3841,32.52559999999998
CCCCNCN,0.29229999999999995,31.96509999999999
CC(C)CNCO,0.18179999999999985,29.926499999999987
CCCC(C)CO,1.4149,31.15779999999998
CCCCC(=O)NC,0.9225999999999999,33.59169999999999
CCC(O)CCCO,0.5298,32.61759999999998
CCCCOCC(O)OC,0.7679,38.7428
CC(O)C(=O)NCCO,-1.5243,31.77629999999999
CC(O)CC1CC1N,0.10449999999999987,32.380199999999995
CCCCCOC(=O)CC,2.1298000000000004,40.775000000000006
CC(=O)NCC(N)=O,-1.3922000000000008,27.878099999999996
CC(O)C(C)C(=O)O,0.08789999999999981,28.480599999999985
CCC(=O)OCCCCO,0.7121,37.569799999999994
CCCCCCOOCO,1.4647,38.2648
NCCCCCCCO,0.8878999999999999,39.225199999999994
O=C(O)CCC(O)C(O)O,-1.4771999999999998,31.102199999999986
O=C1CCCC2CCCC12,2.1557000000000004,39.68900000000001
CC(=O)C(O)C(C)C,0.5923,31.525799999999983
CC1CNC1C,0.6142000000000001,26.628699999999988
CC(O)C(N)C(N)O,-2.028399999999999,29.850399999999997
CCCC(C)C,2.442500000000001,29.74599999999998
COCCCCCC(=O)O,1.2778,37.979800000000004
C=C(OC)C(O)CC(=O)O,-0.017900000000000083,34.40859999999999
CCCCCCC(C)O,2.3376,40.439800000000005
CNCCNCCN,-1.2458999999999987,35.85079999999999
COCCC(O)C(=O)O,-0.5316000000000001,30.13559999999999
O=C1CCCCC(O)C1,0.8805000000000001,34.09879999999999
CC(O)CNC(O)O,-1.7750000000000001,27.90909999999999
CCCCCCCN,1.9155,37.81339999999999
COCC(O)C1CCCC1,1.1839000000000002,39.84080000000001
CCC(O)C(=O)C(O)CN,-1.3539999999999996,36.36599999999999
CC(C)CNCCO,0.22429999999999983,34.793499999999995
CNC(N)C(C)N,-1.1621999999999995,30.684499999999996
*CCCC(O)NCO,-0.4080000000000006,30.26929999999999
CC(CC(=O)O)CC(=O)O,0.5718999999999997,33.66959999999999
O=C(O)CCCC1(O)OO1,-0.1508,28.60659999999999
OC(O)C1CCCNC1,-0.7033000000000003,33.81929999999999
NCCCCCCCO,0.8878999999999999,39.225199999999994
OCCCCCCCCO,1.3115999999999999,41.87360000000001
CCCCNC(=O)O,1.0541,30.935499999999987
CCCNCCN,-0.055300000000000016,32.215099999999985
*C(O)COCCC(C)O,-0.3584000000000002,33.12359999999999
CCCCCCCC=O,2.5458000000000007,39.440000000000005
CCCCCCCC,3.3668000000000022,39.05
CCCCC(=O)OC,1.3496,31.540999999999983
CCOCCCC(=O)CO,0.36450000000000005,37.8198
NCC(O)C(O)CC=O,-1.7440999999999995,31.74899999999999
CCC(C)(C)N,1.1337,28.55739999999999
*C1CC1NC(O)CCC,0.8045999999999999,36.2055
CCCOCC(O)O,-0.2763,29.33559999999999
COC(=O)C1CCCCC1,1.7397,38.591
COC(=O)CC(O)C(=O)O,-1.0050000000000003,30.275599999999987
CCC(=O)C(C)C(O)O,-0.0877,32.68759999999998
CCCCCCC(=O)O,2.0414000000000003,36.3948
CCCCCCO,1.559,31.22779999999998
NC(O)CCCCC(O)O,-0.8654000000000002,36.8878
NCCONCCO,-1.5413999999999992,30.094899999999996
CC(=O)C(O)C(C)C,0.5923,31.525799999999983
O=C(CO)CCC(O)CO,-1.3188000000000002,34.41939999999999
CCC(O)CC(O)O,-0.5419,29.14039999999999
CCC(C)CCCCCO,2.5852000000000004,45.008800000000015
